,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
386,09223000,0.7753177755012172,-0.45393423688901846,1.1239761962945722,0.05906450375914574,0.14043323528696855,2.9532251358032227,3.834664588549165,0,0,23,0,680,471,-2.193693457993813,-2.646441463826201
387,09386900,0.08157726482801386,-1.4729022641301905,0.3053498077636726,0.0,0.04473690183225218,0.1323574334383011,0.2232325373920411,1383,0,1590,0,807,16,-4.877084760821027,-0.9426411220250459
388,09404450,0.18176126892700506,-0.08925849586779097,1.57720693808981,0.054766010493040085,0.037979623316408244,0.331143319606781,0.6847296155040133,0,0,0,0,40,241,-1.6958053546756646,-2.0542067316623034
389,10244950,0.3225017570485301,0.3112946697826955,1.0805153640848115,0.19581745564937592,0.08249660627268984,1.1919323205947876,1.2413144894525723,0,0,0,0,36,262,-0.9811731135640993,-1.8815602274415213
390,12167000,0.7514706240363355,0.14340403015245115,0.8250525865487619,0.847643256187439,0.6415931936563362,18.507478904724103,18.49818764238017,0,0,533,648,41,43,-2.0649745403263062,-2.7239530338282645
391,12375900,0.7922885229996521,0.16826216142546346,0.9110249100142161,0.6741312146186829,0.35542538451040784,8.988415718078613,8.735955842500836,0,0,0,0,171,415,-1.6668072299656862,-2.2713463086678893
392,13240000,0.6680665401943573,0.28856014927821766,0.5759518758744615,0.23190970718860626,0.30818875232262205,13.377324962615946,8.273578419119804,0,0,9,0,837,457,-3.019192154183196,-2.6587059765789443
393,14185900,0.7658350784119218,0.1582321151052323,0.6908918256638171,0.27626946568489075,0.45724038811276785,22.015817070007273,15.37331265208597,0,0,1354,867,124,36,-4.339105812328563,-3.2451799788171267
394,14306340,0.8028244014932255,0.11825333408826658,0.7687560395805215,0.1293201744556427,0.26904918510110354,19.23223114013672,14.694655942497757,0,0,1243,664,470,195,-5.460029930251924,-4.2020623859804465
395,14316700,0.7599633526777984,0.14317000865305984,0.7164252300544826,0.1457097828388214,0.20993126568045167,11.078107261657692,8.141980024250808,0,0,1234,659,239,89,-5.516175850444729,-4.242620961648499
396,14362250,0.5504657131875625,-0.6751944936133305,1.4041921105840682,0.0,0.056074730387364234,1.5356770753860474,2.1535493466391094,357,0,859,170,478,276,-3.675826031080065,-3.8285079750608677
397,11141280,0.7682822428424239,0.2390695812247603,1.0475558705053483,0.06782526522874832,0.031282511144533606,1.6730232238769531,1.3851935538683746,0,0,0,0,278,515,-1.9549634169949406,-2.2818430255838438
398,11532500,0.8811546913559798,-0.04147211228066293,0.9044592284029978,0.3601588010787964,0.48872726376935355,20.62447738647461,20.40574210360897,0,0,1026,681,223,138,-5.194361332219098,-3.592484704764842
399,01487000,0.4602766001618579,0.12142284145662782,1.1214463634565643,0.26320523023605347,0.22261312681977555,3.2725181579589777,3.171870580382467,0,0,91,115,18,41,-2.2558800248554407,-2.0270142174798984
400,01586610,0.5375737808362913,0.09546682073424416,0.6808661882481877,0.21938244998455048,0.1646644323477467,3.003851890563965,2.977623193764373,0,0,115,216,55,32,-2.2841568981992064,-2.3561350434506476
401,01638480,0.5460592269633814,-0.03294014413642403,0.5398621463422898,0.02322983928024769,0.16571024829476297,3.4327365875244085,3.1339596008098005,0,0,998,178,171,61,-3.9120731406452016,-2.355374193371507
402,02013000,0.6309636634719097,-0.017478529934015535,0.5792580147449881,0.08166943490505219,0.15801440894625315,3.4371165275573667,2.8618166619298244,0,0,251,162,270,62,-3.648402437351321,-2.449073743348988
403,02053800,0.7313114163694163,-0.07725527852276352,0.8409960528884703,0.13872030377388,0.15022319415253668,2.609675645828247,2.88098328966562,0,0,65,134,97,72,-2.556727598235471,-2.6373583170865986
404,02064000,0.6379967134330015,-0.016911045274390215,0.6091848560992938,0.10882187634706497,0.09136255090537015,2.5429954528808594,2.8308532818572143,0,0,251,422,116,96,-2.346948064710601,-2.9319320295275286
405,02082950,0.520603164179348,-0.17782462781390274,0.6319727679339177,0.014949659816920757,0.12581485521676078,3.0545357465743987,2.7541720525678186,0,0,1048,365,196,55,-3.4136730208362,-2.4508477698917024
406,02111180,0.8074538381298146,0.08432071509794274,0.8544923407050845,0.29706311225891113,0.2730181719763919,3.898953437805176,3.6150797741410607,0,0,74,124,52,45,-2.0237254338023436,-2.0908774704516295
407,02118500,0.7074292940744946,0.0021048598117471818,0.889686840112135,0.22558829188346863,0.12222629967748,2.3784323215484586,2.8996293874140497,0,0,75,308,54,69,-1.797162775386643,-2.5668077875673143
408,02143000,0.7373267809324514,0.11297774858160377,0.8628730505185576,0.26124683022499084,0.12102171440433541,3.0793051958084043,3.243546078086284,0,0,78,344,50,68,-1.8758763672668033,-2.6730792061174453
409,02297310,0.7161907910851402,0.08596651035638897,0.8186197858429206,0.01040402241051197,0.06897067292936145,3.7068665504455542,2.9047992502713504,38,0,1149,211,779,291,-5.16590330981341,-3.105214429002793
410,02349900,0.7167547952154354,-0.010973945666618032,0.84224726390055,0.05880199372768402,0.08258218568957644,2.8560969829559326,2.826751920599904,0,0,202,184,346,206,-3.8687479870370654,-2.9714763870160734
411,04040500,0.7022835361290392,-0.09552086167382544,0.7218599958597568,0.08842404931783676,0.4486564943481971,4.267013072967527,3.1017553872428185,0,0,299,0,289,50,-2.3843414791644886,-1.232240459862265
412,04057800,0.7088374052926785,-0.10661242642192957,0.7063395800553859,0.16024456918239594,0.4345351441669812,3.8849036216735726,3.089096346777254,0,0,24,0,241,40,-2.284156944575353,-1.2415018291224165
413,04127918,0.6351529585614151,-0.19007727363662422,0.6953381963639186,0.2526323199272156,0.44041762244754523,2.896382880210874,2.4107695340240136,0,0,0,0,129,8,-1.9525970308555012,-1.2058706652567368
414,03050000,0.653859804029497,-0.16356123732351607,0.6863070705396003,0.03831211104989052,0.4489648299834412,6.742931365966797,6.154933712893946,0,0,1023,13,181,30,-3.757524998669985,-2.237382065240715
415,03182500,0.712144253055776,-0.04703686644342356,0.6497535745157491,0.07175243645906448,0.3374707239043614,5.845198154449463,4.766390602960156,0,0,903,2,187,42,-3.7905241860060768,-2.3501954722514946
416,03439000,0.7018071653102065,-0.0038439832499382364,1.1923275417253738,0.8768338561058044,0.5863368796171635,6.876882934570305,7.695735485372189,0,0,1,102,21,31,-1.562018236597629,-1.9874795684840594
417,03460000,0.7579676452474228,0.005732114522397838,1.0746380370465436,0.459070464968682,0.36013533199333886,4.9748640060424805,5.230921431866666,0,0,43,161,19,27,-1.78668660397799,-2.180434565444934
418,03500000,0.7001217814911627,0.03483156001441898,1.2056234088725288,0.5535187721252441,0.4034328493053061,5.489286088943474,5.651680603376627,0,0,23,167,10,27,-1.8340465103203993,-2.0485059571566895
419,05393500,0.4715457792663694,0.14966906717801762,0.37992403677449293,0.07527828961610794,0.24694252612100945,4.066185808181756,2.1546131073891344,0,0,227,23,387,27,-2.6529357626875436,-1.5018701018076872
420,05454000,0.6113544683810572,0.06155300248635418,0.6814149400574205,0.008591200225055218,0.06644521262418533,2.652066230773926,2.2887509473431304,50,0,1251,351,215,126,-4.277612618150679,-2.3355786897292097
421,05458000,0.5487878798239678,-0.008784211449573677,0.7156977298052256,0.08338518440723419,0.14455284271369717,2.4246557712554915,1.7831975080780216,0,0,60,205,272,46,-3.011822225997209,-1.613393875384807
422,05489000,0.591664505488846,0.08777635821263294,0.569259659067751,0.007075106259435415,0.03503118500420225,3.0347152471542223,2.312893162463114,0,0,1240,666,642,193,-5.546138626615971,-3.171888998683447
423,05593575,0.6410700908666058,-0.005057152317508031,0.5543664728526196,0.0034752069041132927,0.07899541350488344,4.887710094451904,2.761753037831948,16,0,1193,317,891,144,-5.344207897295566,-2.694564644773319
424,07375000,0.4496717398589536,-0.09077599959498399,0.8857481671203371,0.3265555799007416,0.12103357355031913,4.4837070941925,5.017195742003284,0,0,0,322,219,208,-1.305402653184195,-2.9210658313156697
425,05120500,0.249379571110261,-0.1344566508799098,0.6026297784316235,9.947705984814093e-05,0.016196321481665978,0.43106725811958313,0.35921969985106333,169,0,1102,92,850,151,-4.453563708453751,-2.315707144101532
426,06291500,0.1335949796864988,0.5134635299916026,0.27840757221011064,0.11083926074206829,0.10569175641061394,2.088556039333337,0.6717940243772192,0,0,11,0,255,4,-1.2875247604065387,-1.155673409369816
427,06332515,0.15732675644179872,-0.28060652856781515,0.21801255857330654,0.0003831211070064455,0.011391698463743051,0.08058313727378776,0.1644571095457127,177,0,311,33,549,67,-1.757025656373484,-2.268737621432152
428,06477500,0.3117108935796118,-0.5738699430030223,0.7803893741698619,6.439741264330223e-05,0.011886861787782586,0.3467800676822627,0.39922132026516594,164,1,1208,225,1370,215,-6.193101307269923,-2.6172137439658103
429,06889200,0.4408461978304151,-0.07796419190181925,0.5669258814064904,0.008879495784640312,0.03780599918025244,1.6947152495384148,1.8604252475150216,8,0,730,497,426,192,-3.7084105035525625,-2.5361581443998045
430,07057500,0.5564024243891095,0.048701531136333055,1.3857590409442555,0.45819735527038574,0.09225021754172351,2.8317271471023466,3.371902552508317,0,0,0,448,45,134,-1.5363112615443417,-2.739430533269792
431,07142300,-33.4953858737727,-2.3417978420158856,5.968249192389027,0.0,0.015539369920908692,0.10087420791387558,0.4199234870519244,790,0,1230,21,94,302,-3.577097807912154,-2.456016936573546
432,08050800,0.4207008821157161,-0.12035415525815177,0.4106443736269731,0.0,0.014601982244773102,0.7550513744354248,1.2516762181550387,3008,0,3008,519,5479,384,-inf,-3.412654475889811
433,08070000,0.5007620634217916,-0.20301916676699322,0.800035546703596,0.04361686483025551,0.05928323372901428,2.86882655620574,2.788974052082695,0,0,26,341,494,261,-2.9833303309984514,-3.6492671262735104
434,08198500,0.6263726228610923,-0.7311304205846924,0.7420961816030118,0.001058749621734023,0.01928693448732893,0.3101744264364221,0.7190559135538905,23,0,416,21,587,397,-3.419591710662215,-2.947837076159766
435,09066200,0.6263472535652317,0.2693938981986222,0.5638183876671911,0.11621753126382828,0.19492186864433916,9.343277549743568,5.554031650031918,0,0,7,0,867,493,-3.7962515402092905,-2.9221696842261777
436,09492400,0.15189487443192307,0.6096938435838748,0.34094709220129,0.16318853199481964,0.07341231142005515,2.3893723011016714,0.8237034686116044,0,0,0,0,195,73,-1.9450118543398385,-1.7916555176331388
437,09505350,0.3955170804945136,0.004018746764592133,0.4821020753244168,0.0,0.02758146263096676,1.1446866989135742,0.7820598425535992,3895,0,3895,0,5479,361,,-2.1200773761754204
438,12048000,-1.9296136898426393,-0.8753070761405526,2.0469660911410186,0.6542529463768005,0.9362128705384422,6.360792636871338,11.275690386150123,0,0,0,127,16,18,-1.9331909175266755,-1.9960020821591151
439,12117000,0.77494747896912,0.1281353408890143,1.0904692798964501,1.1538182497024536,0.4655486947244637,12.746944427490234,12.75641709303344,0,0,0,616,15,49,-2.084647360397303,-2.751490609649609
440,13331500,0.7907571987839803,0.034727572487581015,0.8627371317370571,0.2401956468820572,0.2738367706181655,7.052301788330056,6.133549658175121,0,0,3,6,339,109,-3.2696250909839786,-2.9029635815346726
441,14154500,0.846845679197318,-0.14057211354365998,0.9688064621283969,0.08957649767398834,0.21587303915085118,9.629473686218262,9.68292990481364,0,0,1432,800,214,88,-5.741537664198512,-4.231982446998545
442,14308990,0.5588076257073596,-0.4697182663378435,1.162770870477137,0.10516585409641266,0.12617455168016592,4.7178568840026855,6.49243471576596,0,0,214,730,302,173,-4.721650449240362,-5.005873835173802
443,01047000,0.7879109318123427,-0.043177687064653886,0.7936183033594449,0.19784098863601693,0.5352320233287969,8.48922557830809,7.309397333316603,0,0,297,0,248,64,-2.981664851986938,-2.198418147733386
444,01139800,0.46817634192763,-0.010799753816950563,1.0062427841052113,0.26397544145584106,0.5038143452867488,5.596279144287109,5.602418382823707,0,0,268,0,27,45,-2.36087773357629,-1.9867311983805402
445,01440400,0.7714066577140939,0.1227439023839669,0.7610685959933153,0.20076553523540497,0.3959653182300182,6.5248799324035645,5.330717130431353,0,0,558,3,72,54,-2.5535724344174207,-2.0879181091849324
446,01491000,0.5104198364743109,0.16739619100940292,0.6241427051126911,0.10035738348960876,0.19519141118650926,4.501028871536246,3.050027757284364,0,0,672,130,115,34,-2.9584042346161787,-2.15559325736861
447,01669520,0.31980707306465694,0.10974435438348094,0.8729080134590079,0.01040402241051197,0.14358446172954464,3.3041442394256544,2.9186583922396836,56,0,1015,274,57,54,-3.0913352169880395,-2.2418122271141057
448,02027000,0.6897226933056251,0.12333597249873471,0.8269996783936725,0.09043855220079422,0.14494982327783276,4.982249784469587,4.023670790008272,0,0,690,420,100,73,-2.8528081584466514,-2.7972826196130116
449,02046000,0.5570714282694174,-0.13140232070845115,0.6989316470206057,0.012544672936201096,0.11471600805823934,3.4874191284179688,3.078673672930905,3,0,1255,388,262,74,-4.182074653033026,-2.6307271183622345
450,02053200,0.28067397355426893,-0.08032304302722464,0.7625574160275488,0.007980270311236382,0.1595662309643475,3.5659210681915283,2.469526292275736,0,0,1459,152,457,57,-5.915461048375508,-2.1476088092841183
451,02143040,0.7485891806704933,0.13496847862078884,0.7755969878907752,0.22430722415447235,0.13362280286687894,4.339057922363281,3.6795325669461088,0,0,142,382,112,70,-2.284157175542616,-2.6585479877252816
452,02198100,0.42606137225392726,0.05636751010254698,0.413433369829371,0.09204857796430588,0.06914349089859614,2.5159945487976074,2.2690573788328883,0,0,0,230,417,159,-2.0687146641112406,-2.8251756472944907
453,02202600,0.5298139674676703,-0.31521697168578644,0.8006064691436275,0.0012627583928406239,0.09058406099924345,2.5051496028900146,2.4145822921243427,5,0,1872,97,795,177,-8.354061745936345,-2.4212926351417097
454,02381600,0.4410417343627716,-0.20942321706843814,0.9569395105935969,0.13243693113327026,0.20442882177477423,3.4055209159851074,4.230711544414644,0,0,401,308,75,52,-2.100446001696804,-2.616745731345582
455,02479560,0.5905065491011108,0.19255290512196094,0.8934316900672159,0.1731998324394226,0.12400493717894744,6.072083234786978,4.593746592350361,0,0,213,325,188,167,-3.069960066994119,-2.987519790898014
456,04045500,0.4200002268924653,-0.13694337802457718,1.0053665294447003,0.26066136658191685,0.464272114206023,3.2777061462402344,2.572358769341134,0,0,0,0,49,21,-1.8373812250144936,-1.141580350360542
457,04122500,-1.5282992355636873,0.03793576094628677,2.155476036790449,0.5745128989219666,0.3051656886936095,1.956674337387085,2.5351139283355772,0,0,0,1,0,22,-1.030263972937368,-1.8149083883933332
458,04185000,0.47051145241465797,0.03426525974692816,0.7712473194910351,0.041489213705062866,0.21935564333652496,3.9184255599975586,2.4109500006509315,0,0,737,32,397,52,-3.658833716063582,-1.9250958650520493
459,03241500,0.7196275572582106,0.08529327807190837,0.7580859654814325,0.06579337269067764,0.17884635717579944,4.203299427032462,2.9048812014095864,0,0,761,150,207,83,-3.278197255591382,-2.2472050596117774
460,03285000,0.5736782759712825,0.07638795025071696,0.5475087699705382,0.0050520580261945724,0.1423881883362019,5.203620100021346,3.616028206613691,0,0,1427,378,416,64,-5.287661058611349,-2.474941893559262
461,03291780,0.5412111351295148,0.058529777431567266,0.5509505331465074,0.0,0.19926191641284371,7.0447845458984375,4.273297158673049,385,0,1371,236,526,85,-4.8770848220410565,-2.177872710466856
462,03338780,0.6585956924140661,0.1681812729545136,0.6217605670469651,0.036069925874471664,0.17379398400869056,4.436600685119629,2.7516096161427805,0,0,912,56,322,119,-4.039433370744104,-2.107277190139588
463,05466500,0.5464047280041189,0.20385724276152023,0.7849341880565582,0.05309168994426727,0.0668569894399871,3.291684627532959,2.099345002254448,0,0,705,337,243,122,-3.7915929292666792,-2.3828512670448645
464,05495500,0.6260755383214307,0.02334732121465252,0.5818335007862258,0.0018115370767191061,0.05358808487449946,3.225023388862595,2.347793356657295,0,0,1378,496,741,178,-5.857085112834985,-2.807835705493826
465,06221400,0.662692451846911,-0.005014216536105536,1.1539116295196052,0.054644711315631866,0.19315390966707208,5.560903072357178,6.8662390240328355,0,0,411,0,1173,687,-6.644758298329945,-2.6863669088943984
466,06632400,0.8122213452390779,0.054990378265944266,0.7326384852476375,0.11418511718511581,0.15434041333154055,6.748941278457625,5.1611142611140295,0,0,0,0,779,592,-2.1004460016968034,-2.534037231647548
467,06878000,0.49640353378185376,0.09394078709256022,0.8375026808828345,0.019530663266777992,0.013750986929557856,0.7749263048171997,0.7544808563249676,0,0,184,323,293,299,-2.3566806020297975,-2.9376395971816294
468,07083000,0.8542409049620661,-0.09315546671149315,1.0061365771023079,0.13672804832458496,0.22518401446606956,5.066980361938477,5.554547762139051,0,0,0,0,526,437,-3.4929681725357344,-2.295593752928694
469,07208500,0.44491226646311177,-0.32856573252579196,0.8902167004486266,0.029077909886837006,0.08339992343879614,0.6702457904815594,0.6154625392511421,0,0,66,0,227,70,-1.6277056979396691,-1.3758952632582397
470,07261000,0.7153576902077057,0.04887796364546497,0.7445695907692621,0.00027959528961218894,0.09170190891721071,5.1814599990844545,3.9552208374300695,216,0,1709,498,453,168,-6.494540865823565,-3.140352164835952
471,08104900,0.2964034653254226,0.28662780355770584,0.4024790829891884,0.0009237155318260193,0.009846301408365683,1.3145183324813843,0.9480481156820858,67,3,1911,647,845,361,-8.981768523526211,-4.117529043854566
472,08158700,0.5055631861286571,0.23128552905229513,0.8415258958390759,0.0,0.016471582712046202,1.699533462524414,1.0280946679390668,951,0,1814,358,1533,370,-9.630466090851781,-3.8464719883221288
473,09306242,-2.702218593133464,-3.0238055114998783,1.3162529217652146,0.004160518292337656,0.05752591547012638,0.10698476433753967,0.29432257739140644,0,0,138,0,219,1,-2.3496522457462095,-0.877658407226761
474,09447800,0.14803811527300603,-0.8180592452877141,0.6805470314944144,0.003755094250664115,0.008402037706065464,0.03129245340824127,0.07772832990460396,0,0,12,48,89,33,-1.4990793975324817,-1.6853321076051375
475,09513780,0.20663920212435205,0.5540952719106069,0.22903399767675167,0.0,0.005409017126444818,0.2628932595252991,0.12597346899893933,3623,0,3623,168,5479,170,,-1.7667152730892524
476,12054000,0.2509050034878513,0.514097993664251,0.38046487616446345,0.9805595874786377,0.7293614757682548,17.337430953979492,7.434539211178799,0,0,192,21,53,15,-2.0226510096434493,-2.0029846038934016
477,12175500,0.39859936665002194,0.3497250657031063,0.6934752218811286,1.1340384483337402,0.8569331137669682,15.309519290924023,11.574763193412396,0,0,24,0,9,20,-2.9792425040303314,-2.3524356376257667
478,13018300,0.7346298300974549,-0.018073670126038572,1.1766395643046685,0.30312347412109375,0.17385598771556346,4.011928558349609,4.473753109039938,0,0,0,0,162,458,-1.676988126704262,-2.5105410628124303
479,13161500,0.6295472982762231,0.0472169122393966,0.5845692563572115,0.01484343595802784,0.079525254525891,1.0640269756317124,0.7140474248437858,0,0,231,0,733,35,-3.3291282319815583,-1.5506468336955963
480,13235000,0.8240467099242653,0.2987229579697425,0.889860108476162,0.5295146107673646,0.20765308690330778,5.954125881195068,5.2613335112540645,0,0,0,0,146,399,-1.8205266637723179,-2.668696942755773
481,13313000,0.8405204904614518,-0.17791830867006753,1.0209555868886326,0.26877057552337646,0.267164209546488,6.719264507293701,7.346317400715938,0,0,0,0,596,462,-2.0650034028118696,-3.0008397906300748
482,14139800,0.7284590443314447,0.18357583682118753,0.6937521609785671,0.6750229001045227,0.48839545612006197,22.2757568359375,17.182812069283347,0,0,659,780,67,42,-3.288452403653702,-2.9264784831206807
483,14166500,0.7423953451964921,0.3271274934367146,0.6481410933506442,0.13757465779781342,0.12866405095487943,10.287409496307367,6.075268176342945,0,0,736,456,379,225,-4.6244130223424085,-4.182546772274892
484,14301000,0.8411963913142473,-0.110113351058049,1.0905547155015838,0.1358749240636826,0.3412038316207188,15.160184860229492,15.926557031770018,0,0,1263,571,254,192,-4.838139703381251,-3.923027479800132
485,11176400,0.4089853045986557,0.4639972510755934,0.300077151707452,0.0,0.022432103357204757,1.0976910591125488,0.5408747786785932,2060,0,2216,4,1416,294,-inf,-2.065500748881456
486,11476600,0.8709042426359275,0.10687276226021292,0.7659579598970742,0.022499161772429953,0.21222793042392823,17.958972930908203,13.521835293035325,0,0,1545,473,890,352,-7.025252910641375,-4.424246286923436
487,01123000,0.726127168449425,0.17990488875526914,0.7700531344241575,0.21735736727714539,0.31017559944266887,5.134674072265625,4.019305909216162,0,0,282,6,80,59,-2.7210351019686714,-2.4543517590485973
488,01350000,0.6464447909527504,0.026149258432770217,0.650222926293573,0.11563683301210403,0.4925441832104215,7.855329990386963,6.7433246673078955,0,0,727,0,174,59,-3.042685117107999,-2.010748986382862
489,01440000,0.7397641197441321,0.13967841880961368,0.7555092967957662,0.1624273806810379,0.3318028492868845,5.332048225402824,4.313113667204996,0,0,570,11,62,52,-2.5592327916407247,-2.009021073714585
490,01516500,0.5023372965327219,-0.2782878498858843,0.581284173429294,0.018590794876217842,0.3674071218098332,3.41605849266048,3.3485888908428634,0,0,1040,0,254,34,-4.200892003393608,-1.63676660102976
491,01549500,0.6460605976454723,0.08678733313563115,0.5712080428493176,0.06016119197010994,0.361863678031298,4.690066337585436,3.482207834020967,0,0,992,0,159,39,-3.452831026074716,-1.6949093224678942
492,01552000,0.7686784692139205,0.0076888908307530465,0.7831628723905808,0.1151418387889862,0.39602691255385736,5.12924289703368,4.633449189783114,0,0,651,0,83,46,-2.870410548165907,-1.8285990897634126
493,01639500,0.6037962189450538,0.025885752079297452,0.6496125537713123,0.148240327835083,0.18296072363556273,3.558694362640376,3.259346884897833,0,0,219,189,106,35,-2.5129674762355156,-2.31087153464789
494,01669000,0.5312657520920472,-0.007829335454159928,1.1657306584521219,0.06096981093287468,0.1288883809755594,2.980746269226074,3.0119785229042466,27,0,651,306,52,66,-2.8229037044342378,-2.324072372422403
495,02038850,0.5449269836452723,-0.12937534712973156,0.709962768150905,0.06307590752840042,0.09697651550218012,2.3238492012023926,2.8462061674611694,0,0,470,403,109,86,-2.457364356335086,-2.767947110093869
496,02069700,0.5345955720664542,-0.144114339991264,1.3093971393604058,0.341537901759148,0.22933839676717652,2.70798659324646,3.618691582420622,0,0,20,115,34,54,-1.6884592521143416,-2.175267999377957
497,02074500,0.5070863452651735,-0.018268162657036197,0.679591434983407,0.19581745564937592,0.10541564213657713,2.188047170639038,2.9619538712778164,0,0,53,365,96,73,-1.570740832522555,-2.713981977355685
498,02081500,0.550189425601812,-0.10600078811349961,0.5033517197627008,0.0033330771373584886,0.11780163059961123,3.299124002456665,2.6900082777036096,52,0,1369,338,437,63,-4.731017567364002,-2.488582387768547
499,02092500,0.31272753629126904,-0.08303332444996674,0.8310060421350126,0.019688168540596962,0.2014556629097286,3.9494465351104706,2.9644626990485863,0,0,1146,89,295,76,-4.049884878577137,-1.840989496240487
500,02096846,0.47521782153119485,-0.28450291425612095,0.5310363060997282,0.0,0.10382982836468362,2.632052183151245,2.6038024453661666,438,0,1547,362,461,59,-5.3442078606986465,-2.5982421664382755
501,02128000,0.36335711274378224,0.09410591596268149,0.4006293377172615,0.014264634810388088,0.09556309627432533,3.0232110977172804,2.4328091135957117,6,0,1014,315,241,74,-3.571681826576041,-2.7825284231581233
502,02215100,0.6039557191317023,0.07051497234682866,0.7837946145548578,0.034206680953502655,0.09091107595059075,3.2716661214828395,2.7053663437852062,0,0,909,119,310,190,-3.875376033058383,-2.631139866156244
503,02361000,0.718637645625838,0.16562114452124607,1.0509165520550183,0.12811659276485443,0.09194968718827903,3.5969076395034714,3.166448808698098,0,0,326,315,90,156,-2.4313529192230066,-2.905029179522457
504,02415000,0.7736876304680909,0.10328427571598671,0.783614926715044,0.08952935039997101,0.0977085107293995,4.454085111618029,4.056545015618757,0,0,617,397,111,132,-3.01082952619224,-3.032796308131007
505,04043050,0.5329273289387602,0.01116757545080547,0.5231612695076013,0.28350961208343506,0.4966650447102431,4.863540220260601,3.4819213890362852,0,0,0,0,227,20,-1.5479562929471535,-1.2488164748162915
506,04057510,0.5084928728446368,-0.24909381743595585,0.9678988379741743,0.24787725508213043,0.46200885144553705,2.6703610420227024,2.5174981526285247,0,0,0,0,37,7,-1.7850841974694567,-1.0846114930121213
507,03069500,0.7173600571542301,0.1422033028638772,0.6364193814856645,0.13481760025024414,0.4251987449771825,8.285391807556152,5.9425433062676225,0,0,719,9,94,36,-3.108373421016182,-2.2798669218045964
508,03078000,0.6964098399884708,0.1471237067550249,0.6407330784076675,0.08149956613779073,0.32976786347479736,7.046158790588379,4.926264818251164,0,0,1124,0,143,55,-3.5144447071330367,-2.4631154474305506
509,03238500,0.4632568755919495,0.14882359819928354,0.4212893998070163,0.0,0.1760741589331865,6.329113960266113,3.355591138117187,298,0,1171,202,662,82,-5.16590345185473,-2.3131428036895514
510,03500240,0.8411966563699363,0.11893608119310506,0.9458532220551168,0.4799637496471405,0.3410383976684207,5.1968488693237305,4.725739209038722,0,0,30,179,24,23,-1.945011792690947,-2.1327740829185218
511,05556500,0.664236080236667,0.0001307976682270625,0.663841419641791,0.017357731238007545,0.12248202581230172,2.7970055103301976,2.4270269292976776,0,0,1322,213,178,79,-4.770747111970677,-1.973983049332834
512,06853800,0.2935580689568128,-0.3919450375457137,0.8468634953052984,0.0001665254676481709,0.005747632375885665,0.20815683901309967,0.3795657752294959,186,5,1395,478,244,265,-5.140755360868896,-3.4430207681675817
513,06889500,0.6166733670711402,-0.11414283566441012,0.645720088986318,0.013034924864768982,0.037556178773440856,1.6098132133483887,1.7978704219649426,0,0,517,508,394,181,-3.6179469791333627,-2.469525439819122
514,06911900,0.6504141205114651,-0.18481699586337222,0.6776850861075899,0.0,0.04465217142608997,1.914933443069458,2.1454944049186664,288,0,1207,439,615,193,-5.018054510230461,-2.394592343142239
515,07180500,0.5566218525837092,0.16640147834854405,0.6554935931472877,0.0240553617477417,0.02149814331572823,1.8728817701339722,1.703982357674152,37,0,669,543,276,250,-3.169601879060631,-2.8578680208937395
516,07195800,0.5463943248939704,-0.040137469825824786,0.9110580200249317,0.1796891987323761,0.07514462274856053,2.8617167472839355,3.228036467911049,20,0,123,430,133,139,-1.6412040287984193,-2.363823483146589
517,07197000,0.8140739515797036,-0.09648348855783084,0.8402388054763877,0.08481056988239288,0.08304241647251365,3.092556810379012,3.3630272568758213,0,0,287,406,198,141,-3.090902510614468,-2.493143053990014
518,07301410,-6.013740988913748,-0.39313754152896246,3.056178953149466,0.0016281451098620892,0.006189773709439297,0.11680171638727188,0.205454527185316,3,1,893,104,44,288,-2.0574623844349125,-2.49271518510911
519,08101000,0.5908200216890406,0.16307691137673302,0.586440002121247,0.0,0.010600546885617993,0.945862859487529,0.7809664344786978,478,2,1700,453,865,352,-7.507724782340705,-3.1117164204565007
520,08103900,0.46016799522096397,0.3503566975347491,0.5268426349275974,0.0,0.01464593365750106,1.3905876874923706,0.7391219093677404,2108,1,2200,223,1731,326,-inf,-3.5823742057522443
521,08195000,0.09192016424229188,0.38311624673515954,0.8601424959076147,0.05344654247164726,0.01177427815464229,0.794409990310669,0.5491091716696108,0,0,133,147,96,378,-2.0117477814998095,-3.2916055302754472
522,08378500,0.6626329037517595,-0.2385753645194529,1.1598577787253685,0.09000305086374283,0.1179611798058197,1.8700634241104126,2.0217910450288508,0,0,0,0,242,150,-2.0099823965132737,-2.416798019981427
523,09081600,0.9030061693732548,0.08081527453150596,0.9404534216747259,0.22635498642921448,0.21780868530735184,7.130181789398193,6.395767043831718,0,0,0,0,542,536,-2.983330346186907,-2.856754070019927
524,09107000,-0.7653906492021647,-0.6811257503964292,1.9392235961202118,0.22149188816547394,0.19022367013042776,2.9982618570327717,5.809700935700422,0,0,0,0,171,511,-1.8367753741448483,-2.90337193559052
525,12041200,0.73517572570084,0.15104839151592087,0.8808861140382721,2.513859987258911,1.2703207086159922,26.520662307739258,26.005551846719133,0,0,20,201,45,71,-1.4571230760686744,-1.88477256725275
